1_60_cropped.flac|ana, inshallah, 7asa en el kheir el areeb gay
1_61_cropped.flac|"3ashan ya 3azizi sana 1932, ""christine"" nafsha betmoot."
1_63_cropped.flac|menhom el etnen elly 7ara2o el warsha
1_65_cropped.flac|wa2tha ya 3azizi
1_66_cropped.flac|el magles elly kan mas2ool 3an da3m el 3omal, wa2t el azma fel denmark
1_69_cropped.flac|3amel 7agat matlooba aktar, eshta8al fe montag baye3
1_70_cropped.flac|mesh me7tag taklefa kebira, 3ashan te2dar tebe3o
1_71_cropped.flac|zay el tegara, w bena2 el manazil.
1_72_cropped.flac|la2en el mogtama3 3ala 7etet edak, ma ba2ash ma3ah feloos!
1_73_cropped.flac|"3ammak ""olly"" 2ara 3an kol el montagat elly betsahhel el taswee2"
1_74_cropped.flac|bas howa wa2ef 2odam el al3ab
1_75_cropped.flac|wela2a en maharato ma3 el khashab, te2dar tesa3do eno ye3mel al3ab
1_76_cropped.flac|al3ab ma7adsh ye3melha 8ero
1_77_cropped.flac|"wa2tha, e5wato 2alo, ""eh le3b el 3yal da, te3mel al3ab?!"""
1_80_cropped.flac|ya 3abeet!
1_81_cropped.flac|ekhtar montag, el mogtama3 yeb2a me7tago wa2t el azma
1_82_cropped.flac|"ya3ni azma wel balad fiha kasad, hat3amelly le3ab, enta 3abeet?!"""
1_83_cropped.flac|"lakin ""oly"" kan mo2tane3 en el al3ab, awel 7aga el tefl be7tagha wa2t el azamat."
1_84_cropped.flac|"heena, ""oly"" bye2arar eno yemshy f sekka,
ma7adsh mashaha."
1_85_cropped.flac|w eno ye3mel al3ab 3alya el gawda
1_87_cropped.flac|en enta teb2a bet3mel, 3ayez te3mel 7aga, elly heya madmona,
1_88_cropped.flac|"bas tela2y el nas kolaha 3amalet el madmoon,
fa beltaly, ma3adsh fih forsa fel madmoon."
1_89_cropped.flac|zay ma te2ool keda, ya 3azeezy, el-rez2 be7eb el-risk
1_90_cropped.flac|(COMPLETE)
1_91_cropped.flac|wa5tar esm lego men kelmet leg godt
1_92_cropped.flac|elly ma3naha el danmarky play well
1_94_cropped.flac|"sodfa kadrya, lam yakon ya3lamha ""oly"" w howa by7ot el esm da"
1_95_cropped.flac|"el wa7eed men osret ""oli"", elly haykamel ma3ah benafs el shaghaf fel business da"
1_96_cropped.flac|"howa el ebn ""gudfrid"""
1_97_cropped.flac|bel monasba ya 3azizi, howa da elly 7ara2 el warsha
1_98_cropped.flac|el walad zay ma te2ool keda, 3ando ehsas bel nadam
1_99_cropped.flac|lesa mat5alastsh men zekra 7ar2o lel warsha
1_101_cropped.flac|elly ne3rafha le7ad delwa2ty
1_102_cropped.flac|(COMPLETE)
1_103_cropped.flac|la tetkasar, wala tebooz
1_104_cropped.flac|3ashan keda 3amel el le3ba ka2enaha 2et3et asath
1_105_cropped.flac|tet3emel men khashab el zan
1_106_cropped.flac|elly beyet3arad lel tagfeef lemodet senteen
1_107_cropped.flac|lel asaf 3 asabe3.
1_108_cropped.flac|"ba3d keda, ya 3aziz,
by7tag 3 taba2at men el talay."
1_109_cropped.flac|ba3d keda ba2a ye7tago mo7allel wala eh?
1_111_cropped.flac|ba3d el kasad, 7arb 3alamya tanya.
1_112_cropped.flac|"el mohem, ""gudfrid"" fi lahza mohema fi tareekh el sherka"
1_113_cropped.flac|by7awel yesa3ed aboh fel takalif el entag
1_115_cropped.flac|heena, awel ma abooh 3eref, wosho et2alab
1_118_cropped.flac|w lim menhom el khashab, w adhenlohom taba2a kaman w rag3ohohom!
1_119_cropped.flac|w ra7 tab3 3ala el khashab she3ar sherketo
1_120_cropped.flac|mafeesh 7aga kwayesa kefaya, ela afdal 7aga
1_121_cropped.flac|"hos ""oly"" bel nazaha wel gawda mesh haykhelas."
1_124_cropped.flac|te2dar te2ta3 el khashab, beshakl mon7any
1_125_cropped.flac|"3ashan el le3ab tekon dayreya,
fama te3mel 7awaf, momken te2zy el atfal."
1_126_cropped.flac|kaman godetha, tekon a7san w aktar salaba
1_127_cropped.flac|law me7tag ya 3azizi enta te3raf ad eh hawes oly kan bel mawdoo3 da
1_128_cropped.flac|fas3r el beit el danmarky bel kamel wa2tha, kan 4 alaf krona.
1_132_cropped.flac|yalla etbasset enta wel 3eyal, ana motfa2la kher!
1_133_cropped.flac|heena ya 3azizi, bet2oom el 7arb el 3alamya el tanya
1_134_cropped.flac|eh? gara eh ba2a?!
1_135_cropped.flac|"lakin ya 3aziz, el mara di ""awel wa7da""
3ala 3aks kol mara, byeksab el rahan"
1_136_cropped.flac|w beyenga7 f awel e5tebar elly beyt3arad leeh el mashro3 beta3o
1_137_cropped.flac|"mab3at el3ab beta3to wasalet lel sama,
w godetha khaletha brand, 3alama mesgala."
1_138_cropped.flac|"enta met5ayal, ya 3azizi?
di le3ba betsamed f eid el tefl."
1_139_cropped.flac|ya 3aziz, feeh agheeza electronya, tal3a men masane3, ma bet3rafsh tesmod
1_140_cropped.flac|"t5ayel el tefl f europa wa2t el 7arb,
byel3ab bel3aba, wel3aba ma betbozsh menno."
1_141_cropped.flac|"law kan ""awly"" fadel naggar, kan haywageh kasad as3ab bekteer."
10_2_cropped.flac|el wara2ten dol men el mafrod en lehom nafs el 2ema
10_3_cropped.flac|el 2ima belnisba lia
10_4_cropped.flac|lakn fa3lan el wara2a di 3aziz awi 3alaya
10_5_cropped.flac|3ashan keda tela2iny 7atetaha f geby elly
10_7_cropped.flac|ama el wara2a di fa ana fel 7a2i2a ma3andish
10_8_cropped.flac|meshkela abadan eny ageeb beha 7alan
10_10_cropped.flac|tab eh el far2?
10_11_cropped.flac|aw leh ana ba3amel el wara2ten be tare2a mokhtalefa
10_12_cropped.flac|fi 7een enhom lehom nafs el qema?
10_13_cropped.flac|ba5tesar el 100 geneh el awlaneya di beta3ty
10_14_cropped.flac|mesh bas beta3ty
10_15_cropped.flac|la
10_16_cropped.flac|da ana ma kasabthash 8er ba3d 3ara2 w sha2
10_17_cropped.flac|ama el 100 geneh di mesh beta3ty
10_18_cropped.flac|beta3t ramy elly wa2ef wara el camera da
10_19_cropped.flac|elly mesh wa2ef 3ala ba3do w 3eno ray7a
10_20_cropped.flac|gayya ma3aha
10_22_cropped.flac|mesh a3az 3ala men felosy elly kasabtha
10_23_cropped.flac|ba3ra2y w sha2y
10_24_cropped.flac|el kalam da mabynbt2sh 3ala ana lw7dy
10_25_cropped.flac|kolena fel 7a2i2a 2imet el felos belnisba lna
10_26_cropped.flac|bet3temed 3ala masdarha w tare2et es2abaha
10_27_cropped.flac|ya3ni dayman tla2i el shakhs elly sha2yan w ta3ban
10_29_cropped.flac|ma bysarafhash b3abt aw estehter w da 3ashan 3andaha 3a2l
10_31_cropped.flac|3ala el naha el tanya
10_32_cropped.flac|el shakhs elly byakhod el feloos bel sahl sawa2
10_33_cropped.flac|fi sora mirath aw masroof men el ahl
10_34_cropped.flac|aw be ay tare2a tanya 8er el sha2a
10_35_cropped.flac|el ta3ab wel maghood
10_36_cropped.flac|ma3andosh nafs el daraga men el 7ars
10_37_cropped.flac|3ala el feloos
10_38_cropped.flac|w 3ashan keda 3ando moshkela eno yefarrakha
10_40_cropped.flac|nafs el fekra fel mo5atara wel estethmar
10_41_cropped.flac|el nas fel 3ady beteb2a gari2a awi w fat7a
10_44_cropped.flac|mesh beta3tha
10_45_cropped.flac|fi 7een en di law feloos-hom hayefakaro alf mara
10_46_cropped.flac|abl ma yekhatro beha
10_47_cropped.flac|la2n fel 7ala di felosohom el shakhsya
10_48_cropped.flac|3ala el mahak
10_49_cropped.flac|leh ba2a el nas betet7akem fel shakl da?
10_50_cropped.flac|leih bet7eb tesref feloos 8erha aktar
10_51_cropped.flac|men felosha?
10_52_cropped.flac|w ezzay benetsaraf be shakl mokhtalef tamaman
10_53_cropped.flac|ma3 el feloos elly bnesh2a fiha?
10_55_cropped.flac|da elly hane3rafo ma3 ba3d be7al2et el nahar da
10_56_cropped.flac|ana ashraf ibrahim w da el mo5aber el e2tesady
10_58_cropped.flac|milton friedman
10_59_cropped.flac|el fayez benobel fel 3olom el e2tesadeya
10_60_cropped.flac|nasher ketabo el shahir bardo Free to Choose
10_61_cropped.flac|aw 7or fel ekhteyar
10_62_cropped.flac|el mohem fel fasl el rab3 men el ketab da
10_63_cropped.flac|freedman bey2ool ya gama3a
10_64_cropped.flac|el nas elly betsa3raf el feloos lehom 4 asnaf
10_65_cropped.flac|el senf el awel howa wa7ed beyesref feloos 3ala el 3ela wel 3eyal wel 3ela
10_66_cropped.flac|el shakhsya 3ala nafso
10_67_cropped.flac|ya3ni enta masalan dakhl el supermarket teshtry
10_68_cropped.flac|7aga le nafsak enta
10_71_cropped.flac|3ayez ya5od a3la 2ema momkena mo2abel kol
10_72_cropped.flac|dolarr beyedfa3o
10_73_cropped.flac|ama el senf el tany howa wa7ed bysaraf feloso
10_74_cropped.flac|el shakhsya 3ala shakhs tany
10_75_cropped.flac|ka2enak masalan raye7 teshtry hedya le7ad
10_76_cropped.flac|fel 7ala di hatkon 7aris bardo ennak
10_77_cropped.flac|ta5od 2ema 3alya mo2abel el feloos elly hatdf3ha
10_78_cropped.flac|lakin mesh benafs daraget 7arasek lama
10_80_cropped.flac|law enta 7aris awi ennak tedilo a3la 2ima
10_82_cropped.flac|mesh hatshtry loh hedya
10_83_cropped.flac|hatdee lo el feloos nafsha
10_84_cropped.flac|howa yeshtry le nafso
10_86_cropped.flac|el senf el talet ba2a da wa7ed bysaraf el feloos
10_87_cropped.flac|bet3at 3'ero 3ala nafso
10_88_cropped.flac|3ala sabeeel el masal wa7ed 3azemak 3ala el 3asha
10_89_cropped.flac|hatroo7 el mat3am ma3ah w hatmsak el menu
10_92_cropped.flac|elly hatdfa3 fa enta fel 7ala di ma3andaksh ay 7aga
10_95_cropped.flac|el feloos elly hatetdaf3
10_96_cropped.flac|hatotlob 7agat law enta elly hatdfa3 3omrak
10_97_cropped.flac|mesh hatlobha 3ashan mesh 2ayma 2odam el se3r
10_98_cropped.flac|wenta hatetssaraf bel tare2a di fel 7ala di
10_101_cropped.flac|w howa el nas elly betsa3raf felos 8erha
10_102_cropped.flac|3ala gherha
10_103_cropped.flac|3ala sabeeel el masal enta ragel shaghal fe sherka
10_105_cropped.flac|ya hussein wa7gez loh f fndk w raw2 3aleh
10_108_cropped.flac|3ala el 3ameel da
10_111_cropped.flac|w da 7asab friedman by7sal l sababyn
10_112_cropped.flac|awalan la2en el feloos elly hatetsaraf di mesh
10_113_cropped.flac|felos hussein
10_115_cropped.flac|tanian
10_117_cropped.flac|el feloos elly hatetsaraf di mesh hatesta3ed
10_118_cropped.flac|menha 7aga
10_120_cropped.flac|hatetssaraf wala beyethem hatetssaraf f eh
10_121_cropped.flac|el mohem law akhadt balak hatla2y el arba3 asnaf
10_122_cropped.flac|elly zakarhom friedman byendargo fel nehaya ta7t
10_123_cropped.flac|f2aten ra2eseyya
10_124_cropped.flac|el awla heya nas betsarraf feloosha
10_125_cropped.flac|el tanya nas betsarraf feloos 8erha
10_126_cropped.flac|w khalona na5odhom bel tartib keda
10_127_cropped.flac|el nas elly bet5alas felosaha
10_128_cropped.flac|ezay betsa2afha?
10_130_cropped.flac|el feloos di?
10_132_cropped.flac|ma7asbet el gahd: el nas betfaddal enfa2 el feloos
10_133_cropped.flac|elly 7asalo 3aleha bsha2 el anfas 3ala el montagat
10_134_cropped.flac|tawila el amad
10_135_cropped.flac|3 ba7seen amreekan etneen men gam3et columbia
10_136_cropped.flac|wa7ed men gam3et ohio 3amalo fe etar
10_137_cropped.flac|el derasa di 5 tagarob daraso 5elalha
10_138_cropped.flac|el mo3amalat el malya le aktar men 392 alf mostahlek
10_140_cropped.flac|3ala so2al baseet awi
10_141_cropped.flac|hal el nas betsarraf el feloos elly betkasab-ha
10_142_cropped.flac|bet3abha w shaqaha benafs el tare2a elly betsarf
10_144_cropped.flac|men 5elal el foz masalan bel yansib?
10_145_cropped.flac|7asab el derasa di el egaba el wad7a wel sari7a
10_146_cropped.flac|heya la2
10_147_cropped.flac|el gama3a dol la7azo en el nas fel 3ada
10_148_cropped.flac|betfadal enaha tesaaraf el feloos elly bazalet
10_149_cropped.flac|magahed kbeer 3ashan t7sal 3ala el sala3
10_150_cropped.flac|el 3omra el tawila el agal zay el agheza el manzeleya
10_151_cropped.flac|w aghezet el computer elly 3aleha daman
10_152_cropped.flac|fi 7in en nafs el nas lama byksabo felos
10_154_cropped.flac|men el 7okoma beysarfo el goz2 el akbar men
10_155_cropped.flac|el feloos di 3ala el sel3 el 8er ma3mora
10_156_cropped.flac|zay masalan enhom yero7o yeshtero akl gahez
10_157_cropped.flac|men el mata3em w hakaza
10_158_cropped.flac|heena el nas di et3amlet ma3a el feloos beshakl
10_159_cropped.flac|mo5talef 3ala 7asab el maghood el mabzool
10_160_cropped.flac|fi ta7seelha
10_161_cropped.flac|kano aktar 7ars 3ala el felos elly badalo
10_162_cropped.flac|fiha maghood bel mo2arna ma3 el feloos elly 7asalo
10_163_cropped.flac|3aleha besohola
10_165_cropped.flac|men el mante2y enhom yet3amlo m3aha
10_166_cropped.flac|bnafs el tare2a
10_167_cropped.flac|w da yakhodak le zahera esmaha
10_168_cropped.flac|mental accounting
10_169_cropped.flac|aw el mo7asba el 3a2leya saghaha richard thaler
10_170_cropped.flac|ostaz el e2tesad be gam3et chicago
10_171_cropped.flac|elly keseb nobel fel e2tesad sana 2017
10_173_cropped.flac|bet7ot el feloos f 7esabat 3a2leya monfasla
10_174_cropped.flac|3ala 7asab masdarha
10_175_cropped.flac|w da by5alehom yet3amlo m3 nafs el feloos
10_177_cropped.flac|3ala sabeeel el masal ana ragel mowazaf ba2aly
10_181_cropped.flac|mat wawarset menno 200 alf geneh zayhom
10_182_cropped.flac|el mafrood a3amel el feloos di
10_183_cropped.flac|bnafs el tare2a
10_184_cropped.flac|lakin da ma by7salsh 3ashan men 8er ma a7es ba7ot
10_185_cropped.flac|el feloos di fi 7esabat 3a2leya monfasla
10_186_cropped.flac|el 200 alf el awla t7wsha el 3mr ba7otaha
10_188_cropped.flac|di feloos ana sherebt el mar 3ashan aksabha
10_189_cropped.flac|w 3ashan keda el sarf menha lazem yeb2a be7esab
10_190_cropped.flac|ama el 200 alf naseeby men el warth ba7othom
10_191_cropped.flac|fi 7esab 3a2ly metbarmag 3ala en di feloos
10_193_cropped.flac|yetssaraf menha la2enaha basatan gat men el hawa
10_194_cropped.flac|w hena khaliny a7ky lkm 7ekaya sree3a keda
10_195_cropped.flac|el independent el britaniya zakaretaha sanet 1994
10_196_cropped.flac|shab 3ady mowazaf motawaset el 7al 3ando
10_197_cropped.flac|26 sana esmo graham ross
10_198_cropped.flac|el shab da 3amto el 8anya matet
10_199_cropped.flac|waras menha aktar men 330 alf dollar
10_201_cropped.flac|howa enah sab shoglo w 2adaha 7afalat w sahar
10_202_cropped.flac|w fasah w sara7 yemeen w shemal
10_203_cropped.flac|le7ad ma el feloos da3et w ba2a medayen
10_204_cropped.flac|wa2adtar sa3etha eno yerga3 tany yeshta8al ay 7aga
10_205_cropped.flac|7aga 3ashan mayeb2ash meshared w yebat fel share3
10_206_cropped.flac|el 330 alf dollar elly kano bel monasba
10_207_cropped.flac|mablagh dakh'm gedan fel tes3inat el wad da
10_208_cropped.flac|dya3hom f lahza
10_209_cropped.flac|el so2al ba2a law kanet el feloos di
10_211_cropped.flac|belshakl da?
10_215_cropped.flac|leih el mostahlekyn beyngamso aktar lamma
10_216_cropped.flac|ya3ni el cake 8ali 3ala mazaghom?
10_217_cropped.flac|el ba7seen el 3 elly 3amalo el derasa deh estantago
10_218_cropped.flac|en fe azh'an el nas el 2ema el metsawra lel amwal
10_219_cropped.flac|elly et7asalet men 5elal el shoghl el gamed beteb2a
10_220_cropped.flac|akbar men 2emet el feloos el maksaba
10_221_cropped.flac|men el 3amal el sahl
10_222_cropped.flac|w da elly akadet 3aleh derasa tanya ta7t 3onwan
10_224_cropped.flac|fel derasa di el ba7seen be2oolo en el nas
10_225_cropped.flac|bet2adar el floos elly beyeksaboha be sha2 el nafs
10_227_cropped.flac|3ashan el shakhs bynzar lel feloos elly kasabha
10_228_cropped.flac|bet3abo 3ala enaha momayaza aw aktar khososeya
10_231_cropped.flac|men meshwar sa3b a3az 3alaya men el feloos
10_232_cropped.flac|elly beyeksabha men meshwar sahl
10_233_cropped.flac|da ma3nah en 2emet el felos belnisba lna
10_234_cropped.flac|betorbot beshakl kbeer b tare2a aw b kefya
10_236_cropped.flac|el aham men keda howa eno kol ma kanet el feloos
10_237_cropped.flac|elly el mostahlek beyesrafha be zell fih maghood
10_240_cropped.flac|aw alam el daf3 lama beyegy yesarafha
10_241_cropped.flac|el feloos di ta3ab fiha fa ta3az 3aleh awi
10_242_cropped.flac|howa bysarafha
10_243_cropped.flac|w far2ha leh beyeb2a mo2lem
10_244_cropped.flac|el 7eta di takhodna le no2ta mohema gedan
10_245_cropped.flac|te2daro tela7zo7a kol yom 7awlena
10_246_cropped.flac|el shab elly garab yeshta8al men soghro
10_249_cropped.flac|wa aktar edrak le qematha
10_250_cropped.flac|3ando 2odra akbar 3ala edaretha wel 7osool 3aleha
10_251_cropped.flac|bel mo2arna ma3 zameelo elly 2a3ad tool 3omro
10_252_cropped.flac|le7ad ma te5rog men el gam3a bya5od masroof
10_253_cropped.flac|men ahlo
10_254_cropped.flac|el akher da 3'alban ma byeb2ash 3ando ehsas kwayes
10_256_cropped.flac|w 3ashan keda ma3andosh moshkela masalan eno yakhod men
10_258_cropped.flac|kan elly byakhdo da kteer aw shwaya
10_259_cropped.flac|law feloso w ta3ban feha mesh haysarafha keda
10_260_cropped.flac|mawdoo3 el shoghl men badry da w ahameyto
10_261_cropped.flac|ana kont shara7to bel tafseel abl keda fi 7ala2a
10_262_cropped.flac|esmaha awel marteb f 7ayaty
10_263_cropped.flac|darory tshoofha 3ashan heya mohema gedan
10_264_cropped.flac|el mohem negy ba2a lel feloos beta3et el nas
10_265_cropped.flac|elly e7na benasrafha aw mas2oleen 3anha
10_266_cropped.flac|el feloos di e7na ben3amelha ezay?
10_267_cropped.flac|hal ben3amelha benafs el tare2a elly ben3amel beha
10_268_cropped.flac|flosna w benkhaf 3aleha ka2enena as7ab el mal?
10_270_cropped.flac|wa7ed men gam3et new york wel tany men gam3et
10_271_cropped.flac|madinet new york wel talet men gam3et
10_272_cropped.flac|loyola maryland
10_273_cropped.flac|el derasa di esmaha zareef w malefet lel nazar
10_275_cropped.flac|so2f akhatar be floos shakhs gharib w lakin
10_276_cropped.flac|lan akhatar be amwaly aw amwal sadi2y
10_277_cropped.flac|ta2seer mada 2orob masdar el feloos men el zat
10_278_cropped.flac|3ala daraget el e2dam 3ala ta7amol el makhatir el malya
10_279_cropped.flac|el mohem el derasa di khalsetha be ekhtisar
10_281_cropped.flac|ta5od qararat malya 5atraha 3alya
10_282_cropped.flac|talama homa mesh as7ab el mal elly byetm
10_283_cropped.flac|el khatra beha
10_285_cropped.flac|aw ba3eed 3anhom
10_286_cropped.flac|ya3ni law enta nafsak saheb el mal
10_287_cropped.flac|aw sa7eb el mal shakhs orayeb menak
10_288_cropped.flac|masalan sadi2ak aw 2aribak aw 7aga men el 2abeel
10_289_cropped.flac|fa enta fel 7ala di hat5af 3ala el feloos
10_290_cropped.flac|mesh hatfata7 sadrak w takhod qararat malya
10_291_cropped.flac|aw estesmarya ma7foofa bel ma5ater
10_292_cropped.flac|3ashan enta 3aref en el 8alta bforo
10_293_cropped.flac|fel mo2abel el feloos di law beta3ty w ana
10_294_cropped.flac|shakhs gharib 3anak w enta mas2ool 3anha
10_295_cropped.flac|mesh hatkon 7aris 3aleha benafs 7arsak
10_296_cropped.flac|3ala feloosak
10_297_cropped.flac|warad gedan tedakhalny fel 7eta
10_298_cropped.flac|el kateb el lebneny el amreeki naseem nicolas taleb
10_299_cropped.flac|le3ando ketab mohem awi esmo
10_300_cropped.flac|skin in the game
10_304_cropped.flac|skin in the game
10_305_cropped.flac|el mohem mafhoom skin in the game
10_306_cropped.flac|elly ne2olo taleb tklem 3aleh fekerto
10_307_cropped.flac|basita gedan
10_309_cropped.flac|aw el khosara el natga 3an el akhta2 zayo zay
10_310_cropped.flac|el akherin elly beyshareko fe nafs el le3ba
10_311_cropped.flac|3ala sabeeel el masal wa7ed beyefham fel borsa
10_312_cropped.flac|khad menak w men 8erak feloos 3ashan yeshghalha
10_313_cropped.flac|fi ashom mo3ayana
10_316_cropped.flac|howa beyshaghal lekom feloskom
10_317_cropped.flac|da keda shakhs masalo7o mesh ma3rood lel khatar
10_319_cropped.flac|ya3ni malosh skin in the game
10_320_cropped.flac|dawa2t ba2a hal el shakhs da haykon 7aris
10_321_cropped.flac|3ala naga7 el estsmar da bnfsh daraget 7araso
10_322_cropped.flac|3ala naga7o law 7atet feloosak ma3ak?
10_323_cropped.flac|ma3 el asaf sa3b gedan
10_324_cropped.flac|la2en el markeb elly howa saye2ha di ma3andosh
10_325_cropped.flac|fiha khashaba
10_326_cropped.flac|law ghar2et yeb2a makasbo eno tele3 saleem
10_327_cropped.flac|el shakhs da 3'alban mesh 3'alban  +++++
10_328_cropped.flac|fi eno yod5ol beshaga3a w a7yanan betohor
10_329_cropped.flac|fi estethmarat aktar khotora bfloskom
10_331_cropped.flac|ma3akom w maserha nafs maser feloskom
10_332_cropped.flac|sa3etha kan haykhaf w yefakar 3ashan mesh 3ayez
10_333_cropped.flac|y5sar feloso elly t3zo 3aleh aktar men feloso
10_334_cropped.flac|ay 7ad
10_337_cropped.flac|el amreeki el mash-hoor henry blodgett
10_339_cropped.flac|leh 3amal eh le kol da?
10_340_cropped.flac|ba5tesar el ragel da kan byed7ak 3ala el 3amla
10_341_cropped.flac|beto3o w beyeb3at lehom ab7as mezawra te5os ashom
10_342_cropped.flac|ba3d sherekat el internet w kan benasa7hom
10_343_cropped.flac|ye7oto feloos-hom fiha 3ala enaha sherkat wa3da
10_344_cropped.flac|raghm enaha fel 7a2i2a mesh keda
10_345_cropped.flac|howa bel ta2keed ma kansh 7atet feloso fi
10_346_cropped.flac|el ashem di
10_347_cropped.flac|3ashan keda ma kansh 3ando moshkela el ashom di
10_349_cropped.flac|fel akher tab3an el nas kheseret
10_352_cropped.flac|el ashem mafadaha heya ennak ma tesma7sh le7ad
10_353_cropped.flac|y2ollak estasmar fel sahm el fllany aw
10_354_cropped.flac|fel sherka el falanya
10_357_cropped.flac|le7ad hena ana khallast kalamy
10_358_cropped.flac|w 3ady 3andy so2al le7adretkom
10_359_cropped.flac|law enta 3andak fekret mashro3 enta mot2aked
10_360_cropped.flac|menha w 3aref enha hatkasebak feloos
10_362_cropped.flac|eh el afdal belnisba lak
10_363_cropped.flac|en el modeer yesharek b feloso ma3ak
10_364_cropped.flac|watalta ysharkk fel makasab
10_365_cropped.flac|wala yekon mowazaf byakhod ratbo fa2at la gher?
10_366_cropped.flac|hataba3 kol egabatkom fel ta3le2at
10_367_cropped.flac|w fel neha2ya ya reet law 3agabtak el 7ala2a di
10_369_cropped.flac|ashterek fel channel
10_370_cropped.flac|wa2stana f 7ala2at gedida be2zn allah
11_0_cropped.flac|bos ya afandy, el aswat elly f dema3'ak di mesh hatro7
11_1_cropped.flac|ella eza sem3t el kalam elly ba2ollak 3aleh
11_2_cropped.flac|hatwa2a3 fa7l basla 3ala dema3'ak marteen fel yoom
11_5_cropped.flac|bas. shoof keda, w eb2a tammany
11_6_cropped.flac|ya la2 fotak be3afya ya 7abib 2albi
11_7_cropped.flac|ma3 el salama, ma3 el salama, ma3 el salama, ma3 el salama.
11_8_cropped.flac|sa3ida!
11_9_cropped.flac|"sa3ida mabrook ya ostaz ""jibran""!"
11_11_cropped.flac|wallahi el madamwazel kwayesa el 7al ya excellance!
11_12_cropped.flac|7ata ba3atet ma3aya el salam leek
11_13_cropped.flac|3al 3al!
11_14_cropped.flac|"2olly a2dar asa3dak ezay ya ostaz ""jibran"""
11_15_cropped.flac|wallahi ya 7akim, dam8i ba2et wag3ani tool el yom!
11_16_cropped.flac|"ba2et ashof el mar7oom abeeh ""sayyed"", w sayedi ""3abd el 3azeez"""
11_17_cropped.flac|mesh momken! mesh ma32ool!
11_18_cropped.flac|el kalam da bada2 yezharlek men emta?
11_19_cropped.flac|wallahi, 3 ayam belayalihom!
11_20_cropped.flac|"wala ka2ny msafar ""gam3a"""
11_21_cropped.flac|khlas ya excellance, khlas!
